seq,time,pos_press,neg_press,act_pos_ref,act_neg_ref,pos_ctrl,neg_ctrl,act_pos_press,act_neg_press,act_pos_ctrl1,act_pos_ctrl2,act_neg_ctrl1,act_neg_ctrl2,angle,angle_reference,angular_vel,flowrate1,flowrate2,flowrate3,flowrate4,flowrate5,flowrate6
93,1.840346336364746,138.66229248046875,42.16094970703125,101.325,0.0,1.0,1.0,101.95573425292969,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.440085411071777,17.429553985595703,0.002682209014892578,0.0,-0.051409006118774414,-0.07711052894592285
94,1.8603670597076416,138.5193634033203,42.18121337890625,101.325,0.0,1.0,1.0,101.7540283203125,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.447750091552734,17.439090728759766,0.002682209014892578,0.0,-0.051271915435791016,-0.07743239402770996
95,1.8803520202636719,138.28536987304688,42.21349334716797,101.325,0.0,1.0,1.0,101.23749542236328,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.455415725708008,17.44861602783203,0.002682209014892578,0.0,-0.051403045654296875,-0.07770657539367676
96,1.900331735610962,138.42674255371094,42.204593658447266,101.325,0.0,1.0,1.0,101.31427001953125,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.463129043579102,17.45821189880371,0.002682209014892578,0.0,-0.0516057014465332,-0.0777900218963623
97,1.9203338623046875,138.76791381835938,42.16789627075195,101.325,0.0,1.0,1.0,101.68357849121094,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.470746040344238,17.46752166748047,0.002682209014892578,0.0,-0.05164742469787598,-0.07765889167785645
98,1.9402828216552734,138.71438598632812,42.174373626708984,101.325,0.0,1.0,1.0,101.88706970214844,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.478470802307129,17.476356506347656,0.002682209014892578,0.0,-0.05183815956115723,-0.07748007774353027
99,1.9603362083435059,138.3976593017578,42.1961784362793,101.325,0.0,1.0,1.0,101.63005065917969,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.486135482788086,17.484092712402344,0.002682209014892578,0.0,-0.051712989807128906,-0.07758140563964844
100,1.980355978012085,138.20013427734375,42.214866638183594,101.325,0.0,1.0,1.0,101.33679962158203,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.49384880065918,17.490936279296875,0.002682209014892578,0.0,-0.051712989807128906,-0.07761120796203613
101,2.0002124309539795,138.2891845703125,42.20331954956055,101.325,0.0,1.0,1.0,101.265869140625,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.501466751098633,17.496849060058594,0.002682209014892578,0.0,-0.05176663398742676,-0.07761716842651367
102,2.020244836807251,138.7264404296875,42.181861877441406,101.325,0.0,1.0,1.0,101.78419494628906,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.50913143157959,17.50212860107422,0.002682209014892578,0.0,-0.05156397819519043,-0.07750988006591797
103,2.040310859680176,138.74061584472656,42.17738342285156,101.325,0.0,1.0,1.0,101.95465850830078,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.516796112060547,17.506576538085938,0.002682209014892578,0.0,-0.051403045654296875,-0.07729530334472656
104,2.0603480339050293,138.6125946044922,42.21510696411133,101.325,0.0,1.0,1.0,101.69776153564453,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.52446174621582,17.510391235351562,0.002682209014892578,0.0,-0.051146745681762695,-0.07717013359069824
105,2.080343246459961,138.3784637451172,42.226688385009766,101.325,0.0,1.0,1.0,101.2414321899414,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.532127380371094,17.513620376586914,0.002682209014892578,0.0,-0.0509798526763916,-0.07731914520263672
106,2.100334644317627,138.44784545898438,42.23183059692383,101.325,0.0,1.0,1.0,101.43252563476562,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.539804458618164,17.51630401611328,0.002682209014892578,0.0,-0.051027536392211914,-0.07736086845397949
107,2.1203408241271973,138.6160430908203,42.18756866455078,101.325,0.0,1.0,1.0,101.71814727783203,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.547469139099121,17.518604278564453,0.002682209014892578,0.0,-0.051093101501464844,-0.0778496265411377
108,2.14033579826355,138.65765380859375,42.18057632446289,101.325,0.0,1.0,1.0,101.77882385253906,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.555181503295898,17.52053451538086,0.002682209014892578,0.0,-0.0512242317199707,-0.0783383846282959
109,2.1603431701660156,138.66766357421875,42.187713623046875,101.325,0.0,1.0,1.0,101.56424713134766,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.562799453735352,17.52210807800293,0.002682209014892578,0.0,-0.05105137825012207,-0.07875561714172363
110,2.18033766746521,138.51710510253906,42.22543716430664,101.325,0.0,1.0,1.0,101.32070922851562,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.570333480834961,17.523361206054688,0.002682209014892578,0.0,-0.05085468292236328,-0.07922053337097168
111,2.200333595275879,138.50303649902344,42.21921157836914,101.325,0.0,1.0,1.0,101.38484191894531,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.577449798583984,17.524564743041992,0.002682209014892578,0.0,-0.05093812942504883,-0.0791788101196289
112,2.2203309535980225,138.4466552734375,42.19203567504883,101.325,0.0,1.0,1.0,101.6685562133789,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.583816528320312,17.525768280029297,0.002682209014892578,0.0,-0.05096793174743652,-0.07888674736022949
113,2.240330934524536,138.61854553222656,42.18205642700195,101.325,0.0,1.0,1.0,101.80577087402344,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.589395523071289,17.52698516845703,0.002682209014892578,0.0,-0.05087852478027344,-0.07911324501037598
114,2.2603020668029785,138.64239501953125,42.20390701293945,101.325,0.0,1.0,1.0,101.60919189453125,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.593984603881836,17.528175354003906,0.002682209014892578,0.0,-0.050759315490722656,-0.07890462875366211
115,2.2803375720977783,138.62176513671875,42.22231674194336,101.325,0.0,1.0,1.0,101.2923355102539,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.598121643066406,17.52939224243164,0.002682209014892578,0.0,-0.051212310791015625,-0.0787973403930664
116,2.3003382682800293,138.63333129882812,42.24125671386719,101.325,0.0,1.0,1.0,101.26455688476562,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.60179328918457,17.530595779418945,0.002682209014892578,0.0,-0.05123615264892578,-0.07902383804321289
117,2.320331335067749,138.57623291015625,42.220306396484375,101.325,0.0,1.0,1.0,101.5700912475586,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.60523796081543,17.53179931640625,0.002682209014892578,0.0,-0.051152706146240234,-0.07894635200500488
118,2.3403313159942627,138.58755493164062,42.193050384521484,101.325,0.0,1.0,1.0,101.77560424804688,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.608146667480469,17.533004760742188,0.002682209014892578,0.0,-0.05072951316833496,-0.07838010787963867
119,2.36033296585083,138.81381225585938,42.2119026184082,101.325,0.0,1.0,1.0,101.59941864013672,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.610530853271484,17.534208297729492,0.002682209014892578,0.0,-0.05031228065490723,-0.07835626602172852
120,2.3803200721740723,138.79188537597656,42.2332878112793,101.325,0.0,1.0,1.0,101.28363037109375,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.612438201904297,17.535411834716797,0.002682209014892578,0.0,-0.05030632019042969,-0.07851719856262207
121,2.4003405570983887,138.5360565185547,42.23731994628906,101.325,0.0,1.0,1.0,101.3258285522461,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.614226341247559,17.536617279052734,0.002682209014892578,0.0,-0.05024075508117676,-0.07873773574829102
122,2.4203476905822754,138.58981323242188,42.22306442260742,101.325,0.0,1.0,1.0,101.59846496582031,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.615978240966797,17.53782081604004,0.002682209014892578,0.0,-0.05027055740356445,-0.07886290550231934
123,2.4403316974639893,138.73477172851562,42.21599578857422,101.325,0.0,1.0,1.0,101.77214813232422,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.617731094360352,17.539024353027344,0.002682209014892578,0.0,-0.050199031829833984,-0.07877945899963379
124,2.4603354930877686,138.6735076904297,42.23324966430664,101.325,0.0,1.0,1.0,101.59381103515625,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.619483947753906,17.54022789001465,0.002682209014892578,0.0,-0.05041360855102539,-0.07886886596679688
125,2.480342388153076,138.69508361816406,42.237030029296875,101.325,0.0,1.0,1.0,101.35551452636719,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.621235847473145,17.541431427001953,0.002682209014892578,0.0,-0.050264596939086914,-0.07894635200500488
126,2.5003366470336914,138.66622924804688,42.23479080200195,101.325,0.0,1.0,1.0,101.25359344482422,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.623000144958496,17.542648315429688,0.002682209014892578,0.0,-0.05003213882446289,-0.07880926132202148
127,2.520313262939453,138.82943725585938,42.20619583129883,101.325,0.0,1.0,1.0,101.63255310058594,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.624740600585938,17.543840408325195,0.002682209014892578,0.0,-0.04954934120178223,-0.07899999618530273
128,2.540344715118408,138.84481811523438,42.194095611572266,101.325,0.0,1.0,1.0,101.87681579589844,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.626385688781738,17.545055389404297,0.002682209014892578,0.0,-0.049680471420288086,-0.07944107055664062
129,2.5603349208831787,138.74229431152344,42.20908737182617,101.325,0.0,1.0,1.0,101.66569519042969,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.627935409545898,17.546260833740234,0.002682209014892578,0.0,-0.04991292953491211,-0.07994771003723145
130,2.5803492069244385,138.6023406982422,42.247745513916016,101.325,0.0,1.0,1.0,101.38912963867188,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.62930679321289,17.54746437072754,0.002682209014892578,0.0,-0.049996376037597656,-0.08041262626647949
131,2.6003592014312744,138.792236328125,42.21733474731445,101.325,0.0,1.0,1.0,101.33143615722656,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.630617141723633,17.548667907714844,0.002682209014892578,0.0,-0.05018115043640137,-0.08082389831542969
132,2.62031888961792,138.96473693847656,42.17891311645508,101.325,0.0,1.0,1.0,101.68417358398438,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.631940841674805,17.54987335205078,0.002682209014892578,0.0,-0.050324201583862305,-0.08124113082885742
133,2.6402647495269775,139.0313720703125,42.193458557128906,101.325,0.0,1.0,1.0,101.8966064453125,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.633252143859863,17.551076889038086,0.002682209014892578,0.0,-0.050389766693115234,-0.08127689361572266
134,2.6603384017944336,138.86196899414062,42.21621322631836,101.325,0.0,1.0,1.0,101.5872573852539,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.634574890136719,17.552291870117188,0.002682209014892578,0.0,-0.05093812942504883,-0.08077025413513184
135,2.6804020404815674,138.53271484375,42.2569694519043,101.325,0.0,1.0,1.0,101.1337890625,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.635887145996094,17.553497314453125,0.002682209014892578,0.0,-0.05142092704772949,-0.08013248443603516
136,2.7003777027130127,138.80035400390625,42.23796844482422,101.325,0.0,1.0,1.0,101.37744903564453,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.637197494506836,17.55470085144043,0.002682209014892578,0.0,-0.051593780517578125,-0.07970929145812988
137,2.7203562259674072,139.11553955078125,42.21043395996094,101.325,0.0,1.0,1.0,101.64900970458984,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.638509750366211,17.555904388427734,0.002682209014892578,0.0,-0.051784515380859375,-0.07976889610290527
138,2.7403697967529297,139.05438232421875,42.20719528198242,101.325,0.0,1.0,1.0,101.88050842285156,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.639832496643066,17.55710792541504,0.002682209014892578,0.0,-0.05193352699279785,-0.07966756820678711
139,2.760345220565796,138.76840209960938,42.243858337402344,101.325,0.0,1.0,1.0,101.61444091796875,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.641143798828125,17.558311462402344,0.002682209014892578,0.0,-0.05195140838623047,-0.07928609848022461
140,2.7803454399108887,138.70449829101562,42.273983001708984,101.325,0.0,1.0,1.0,101.23713684082031,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.642455101013184,17.55951690673828,0.002682209014892578,0.0,-0.05180239677429199,-0.07880330085754395
141,2.8003413677215576,138.6122283935547,42.25369644165039,101.325,0.0,1.0,1.0,101.36051940917969,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.643766403198242,17.560720443725586,0.002682209014892578,0.0,-0.05145668983459473,-0.0788271427154541
142,2.820347785949707,138.96258544921875,42.20005416870117,101.325,0.0,1.0,1.0,101.7449722290039,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.645090103149414,17.56192398071289,0.002682209014892578,0.0,-0.05151629447937012,-0.0790715217590332
143,2.840339183807373,138.99072265625,42.191219329833984,101.325,0.0,1.0,1.0,101.80183410644531,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.646400451660156,17.563129425048828,0.002682209014892578,0.0,-0.05161762237548828,-0.07940530776977539
144,2.8603477478027344,138.96461486816406,42.21181869506836,101.325,0.0,1.0,1.0,101.63362884521484,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.647712707519531,17.564332962036133,0.002682209014892578,0.0,-0.051981210708618164,-0.07963180541992188
145,2.8803577423095703,138.82681274414062,42.235164642333984,101.325,0.0,1.0,1.0,101.30091857910156,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.649035453796387,17.565547943115234,0.002682209014892578,0.0,-0.051856040954589844,-0.07969141006469727
146,2.900339126586914,138.70819091796875,42.24346160888672,101.325,0.0,1.0,1.0,101.45433807373047,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.650346755981445,17.566740036010742,0.002682209014892578,0.0,-0.05157589912414551,-0.07940530776977539
147,2.920300006866455,138.8330078125,42.212493896484375,101.325,0.0,1.0,1.0,101.75069427490234,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.651658058166504,17.567943572998047,0.002682209014892578,0.0,-0.05124211311340332,-0.07950067520141602
148,2.9403581619262695,138.7902069091797,42.1989860534668,101.325,0.0,1.0,1.0,101.85786437988281,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.652969360351562,17.569149017333984,0.002682209014892578,0.0,-0.050771236419677734,-0.07964372634887695
149,2.9603378772735596,138.9990692138672,42.195709228515625,101.325,0.0,1.0,1.0,101.63243865966797,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.654280662536621,17.570363998413086,0.002682209014892578,0.0,-0.050574541091918945,-0.0794529914855957
150,2.9803528785705566,138.8414764404297,42.2103385925293,101.325,0.0,1.0,1.0,101.38078308105469,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.655603408813477,17.57156753540039,0.002682209014892578,0.0,-0.050836801528930664,-0.07936954498291016
151,3.000288486480713,138.87652587890625,42.22442626953125,101.325,0.0,1.0,1.0,101.38650512695312,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.656927108764648,17.572772979736328,0.002682209014892578,0.0,-0.050711631774902344,-0.07999539375305176
152,3.020291566848755,138.94744873046875,42.237247467041016,101.325,0.0,1.0,1.0,101.7235107421875,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.658238410949707,17.573976516723633,0.002682209014892578,0.0,-0.05068182945251465,-0.07975101470947266
153,3.0402917861938477,138.6805419921875,42.20299530029297,101.325,0.0,1.0,1.0,101.83533477783203,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.659549713134766,17.575180053710938,0.002682209014892578,0.0,-0.05068778991699219,-0.07961392402648926
154,3.060351610183716,138.91348266601562,42.21084213256836,101.325,0.0,1.0,1.0,101.6971664428711,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.660861015319824,17.576396942138672,0.002682209014892578,0.0,-0.05117058753967285,-0.08000731468200684
155,3.0803427696228027,139.00169372558594,42.226253509521484,101.325,0.0,1.0,1.0,101.4449234008789,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.66218376159668,17.577600479125977,0.002682209014892578,0.0,-0.05151033401489258,-0.08037090301513672
156,3.100297451019287,138.92681884765625,42.23208236694336,101.325,0.0,1.0,1.0,101.33179473876953,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.663496017456055,17.57880401611328,0.002682209014892578,0.0,-0.051528215408325195,-0.08025765419006348
157,3.1203465461730957,138.84754943847656,42.23847579956055,101.325,0.0,1.0,1.0,101.74139404296875,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.664806365966797,17.58000946044922,0.002682209014892578,0.0,-0.051462650299072266,-0.08019208908081055
158,3.1403212547302246,138.81155395507812,42.21402359008789,101.325,0.0,1.0,1.0,101.9516830444336,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.666118621826172,17.581212997436523,0.002682209014892578,0.0,-0.05155205726623535,-0.08002519607543945
159,3.1603386402130127,138.85076904296875,42.214168548583984,101.325,0.0,1.0,1.0,101.68119812011719,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.667441368103027,17.582416534423828,0.002682209014892578,0.0,-0.05154609680175781,-0.07996559143066406
160,3.1802968978881836,138.9263458251953,42.230106353759766,101.325,0.0,1.0,1.0,101.42977905273438,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.668752670288086,17.583620071411133,0.002682209014892578,0.0,-0.05145072937011719,-0.08042454719543457
161,3.200335741043091,138.8280029296875,42.242279052734375,101.325,0.0,1.0,1.0,101.3880615234375,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.670076370239258,17.584836959838867,0.002682209014892578,0.0,-0.051712989807128906,-0.08072257041931152
162,3.220353126525879,138.98202514648438,42.2093505859375,101.325,0.0,1.0,1.0,101.73853302001953,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.671375274658203,17.586029052734375,0.002682209014892578,0.0,-0.0518798828125,-0.08048415184020996
163,3.2403016090393066,138.97271728515625,42.203487396240234,101.325,0.0,1.0,1.0,101.89612579345703,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.672698974609375,17.58723258972168,0.002682209014892578,0.0,-0.05193948745727539,-0.08029341697692871
164,3.2603461742401123,138.80130004882812,42.229881286621094,101.325,0.0,1.0,1.0,101.80171203613281,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.674009323120117,17.588436126708984,0.002682209014892578,0.0,-0.05182623863220215,-0.08020401000976562
165,3.2803268432617188,138.59994506835938,42.23491287231445,101.325,0.0,1.0,1.0,101.38233947753906,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.675333023071289,17.58965301513672,0.002682209014892578,0.0,-0.051969289779663086,-0.08047819137573242
166,3.300359010696411,138.81369018554688,42.22676086425781,101.325,0.0,1.0,1.0,101.29865264892578,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.676644325256348,17.590856552124023,0.002682209014892578,0.0,-0.051915645599365234,-0.08020997047424316
167,3.320321798324585,139.07667541503906,42.20366668701172,101.325,0.0,1.0,1.0,101.78419494628906,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.677955627441406,17.59204864501953,0.002682209014892578,0.0,-0.05162358283996582,-0.07992386817932129
168,3.3403656482696533,139.0467529296875,42.20744705200195,101.325,0.0,1.0,1.0,101.97611999511719,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.679279327392578,17.593265533447266,0.002682209014892578,0.0,-0.051218271255493164,-0.0798344612121582
169,3.360339403152466,138.91085815429688,42.22689437866211,101.325,0.0,1.0,1.0,101.77429962158203,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.68058967590332,17.59446907043457,0.002682209014892578,0.0,-0.0508725643157959,-0.08017420768737793
170,3.38034987449646,138.5380859375,42.284446716308594,101.325,0.0,1.0,1.0,101.29519653320312,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.681901931762695,17.595672607421875,0.002682209014892578,0.0,-0.05069375038146973,-0.08053779602050781
171,3.400297164916992,138.77316284179688,42.24880599975586,101.325,0.0,1.0,1.0,101.5721206665039,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.683212280273438,17.59687614440918,0.002682209014892578,0.0,-0.05067586898803711,-0.08044242858886719
172,3.420319080352783,138.985595703125,42.223243713378906,101.325,0.0,1.0,1.0,101.82615661621094,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.68453598022461,17.598079681396484,0.002682209014892578,0.0,-0.05081892013549805,-0.08078813552856445
173,3.4403457641601562,139.17144775390625,42.19709396362305,101.325,0.0,1.0,1.0,102.0756607055664,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.685847282409668,17.599285125732422,0.002682209014892578,0.0,-0.05090832710266113,-0.08045434951782227
174,3.4603099822998047,138.8377685546875,42.24099349975586,101.325,0.0,1.0,1.0,101.5455322265625,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.687158584594727,17.600488662719727,0.002682209014892578,0.0,-0.05078911781311035,-0.08054375648498535
175,3.48034930229187,138.67100524902344,42.26166534423828,101.325,0.0,1.0,1.0,101.39473724365234,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.688469886779785,17.601703643798828,0.002682209014892578,0.0,-0.05081892013549805,-0.08043646812438965
176,3.5002973079681396,138.6874542236328,42.24639892578125,101.325,0.0,1.0,1.0,101.49606323242188,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.68979263305664,17.602909088134766,0.002682209014892578,0.0,-0.05112886428833008,-0.08051395416259766
177,3.520357608795166,138.84719848632812,42.21331024169922,101.325,0.0,1.0,1.0,101.88694763183594,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.691104888916016,17.60411262512207,0.002682209014892578,0.0,-0.05136728286743164,-0.08101463317871094
178,3.5403358936309814,139.07464599609375,42.18082809448242,101.325,0.0,1.0,1.0,101.9056625366211,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.692415237426758,17.605316162109375,0.002682209014892578,0.0,-0.05138516426086426,-0.0814974308013916
179,3.5603396892547607,138.8855743408203,42.21025466918945,101.325,0.0,1.0,1.0,101.58558654785156,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.69373893737793,17.606521606445312,0.002682209014892578,0.0,-0.05164742469787598,-0.08170008659362793
180,3.580345392227173,138.9241943359375,42.26138687133789,101.325,0.0,1.0,1.0,101.41786193847656,101.08501434326172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.695050239562988,17.607725143432617,0.002682209014892578,0.0,-0.05183219909667969,-0.08115172386169434
