seq,time,pos_press,neg_press,act_pos_ref,act_neg_ref,pos_ctrl,neg_ctrl,act_pos_press,act_neg_press,act_pos_ctrl1,act_pos_ctrl2,act_neg_ctrl1,act_neg_ctrl2,angle,angle_reference,angular_vel,flowrate1,flowrate2,flowrate3,flowrate4,flowrate5,flowrate6,rtt_ms,loop_dt_ms,loop_hz
8634,172.66054105758667,313.17193603515625,101.31937408447266,101.32499694824219,0.0,0.9202941656112671,0.9795746207237244,101.91043090820312,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.269271850585938,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0016570091247558594,4.439107,5.025914,198.96878458326185
8635,172.68029594421387,311.83642578125,101.33720397949219,101.32499694824219,0.0,0.9174631237983704,0.935554563999176,101.63923645019531,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.27127456665039,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0016331672668457031,4.884859,5.174896,193.24059845840378
8636,172.70035696029663,311.28533935546875,101.31926727294922,101.32499694824219,0.0,0.9156134724617004,0.99521803855896,101.6819076538086,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.278247833251953,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0017940998077392578,4.851585,5.148652,194.22559535971746
8637,172.72053241729736,309.85577392578125,101.2913818359375,101.32499694824219,0.0,0.9150007367134094,1.0,102.05587005615234,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.28687858581543,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0020265579223632812,4.343818,4.881844,204.84062989313054
8638,172.74053263664246,308.71160888671875,101.28934478759766,101.32499694824219,0.0,0.9157008528709412,1.0,102.19271850585938,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.29584312438965,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.002115964889526367,4.791827,5.365098,186.389885142825
8639,172.76063418388367,307.1462707519531,101.31723022460938,101.32499694824219,0.0,0.9176236987113953,1.0,101.83080291748047,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.304880142211914,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.001984834671020508,4.059412,4.759965,210.08557836034507
8640,172.7803726196289,305.4550476074219,101.347412109375,101.32499694824219,0.0,0.9205096364021301,0.9405573606491089,101.51490020751953,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.31380844116211,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.002181529998779297,4.850608,5.245808,190.6284027169885
8641,172.80061793327332,307.84149169921875,101.32928466796875,101.32499694824219,0.0,0.9240056276321411,1.0,101.70646667480469,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.322772979736328,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.002193450927734375,4.336552,4.921482,203.19082747838962
8642,172.8207335472107,312.9146728515625,101.28916931152344,101.32499694824219,0.0,0.9276318550109863,1.0,102.07411193847656,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.329723358154297,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.002193450927734375,4.249494,5.043125,198.28975089850044
8643,172.84090662002563,313.1763610839844,101.29069519042969,101.32499694824219,0.0,0.9308984875679016,0.9855283498764038,102.15278625488281,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.333406448364258,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.002282857894897461,4.086029,4.946328,202.1701755322332
8644,172.86046171188354,311.54022216796875,101.31553649902344,101.32499694824219,0.0,0.9333772659301758,0.9236316084861755,101.92414093017578,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.33176040649414,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0023484230041503906,4.489978,5.062359,197.5363659511307
8645,172.88047242164612,310.9989013671875,101.33753967285156,101.32499694824219,0.0,0.9347741007804871,0.9927901029586792,101.5822525024414,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.32546615600586,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0026226043701171875,4.528268,5.141911,194.4802234033222
8646,172.90047645568848,309.53619384765625,101.32067108154297,101.32499694824219,0.0,0.9348850846290588,1.0,101.70360565185547,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.31656265258789,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0026285648345947266,4.408211,4.950748,201.9896791353549
8647,172.92043590545654,308.32513427734375,101.3011703491211,101.32499694824219,0.0,0.9336954355239868,1.0,101.99388122558594,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.306941986083984,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0026106834411621094,4.43365,4.896006,204.24811570900854
8648,172.94036722183228,306.25469970703125,101.28807067871094,101.32499694824219,0.0,0.9313576221466064,1.0,102.05157470703125,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.297298431396484,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0026404857635498047,4.728541,4.947341,202.12877988398213
8649,172.96033692359924,304.5181884765625,101.29998016357422,101.32499694824219,0.0,0.9281889200210571,0.9261351227760315,101.84856414794922,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.287796020507812,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0024259090423583984,4.695186,4.901139,204.03420511028153
8650,172.98030138015747,307.71002197265625,101.33006286621094,101.32499694824219,0.0,0.9245998859405518,1.0,101.51751708984375,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.279476165771484,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0020682811737060547,4.902766,5.179643,193.0634987778115
8651,173.00038242340088,312.0313720703125,101.32058715820312,101.32499694824219,0.0,0.9210596680641174,1.0,101.70205688476562,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.274444580078125,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0019550323486328125,4.677567,4.960146,201.60696882712728
8652,173.02029299736023,312.17022705078125,101.29227447509766,101.32499694824219,0.0,0.9180359244346619,0.9861344695091248,102.0890121459961,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.27501678466797,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0018775463104248047,4.987263,5.191135,192.63609981246876
8653,173.04031920433044,310.88311767578125,101.28633880615234,101.32499694824219,0.0,0.9159334301948547,0.903544545173645,102.19498443603516,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.281347274780273,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0019311904907226562,4.683351,4.955416,201.79940493391476
8654,173.06028699874878,311.2817687988281,101.3080062866211,101.32499694824219,0.0,0.9150245785713196,1.0,101.7490234375,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.290014266967773,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.002104043960571289,4.828432,5.018564,199.2601867785287
8655,173.0802721977234,309.8804626464844,101.32491302490234,101.32499694824219,0.0,0.9154311418533325,1.0,101.55602264404297,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.29928970336914,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0018596649169921875,4.652276,5.011139,199.55543041212786
8656,173.10032892227173,308.85357666015625,101.31254577636719,101.32499694824219,0.0,0.9170975685119629,1.0,101.59166717529297,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3085994720459,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0015676021575927734,4.874693,5.112976,195.58081242704836
8657,173.1203122138977,307.0342102050781,101.29219055175781,101.32499694824219,0.0,0.9198115468025208,1.0,101.96300506591797,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.317909240722656,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0016987323760986328,4.747325,5.049453,198.04125318128519
8658,173.14039516448975,305.50164794921875,101.28157043457031,101.32499694824219,0.0,0.9232043027877808,0.9270105957984924,102.06076049804688,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.327219009399414,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0020563602447509766,4.654208,5.126474,195.0658483784371
8659,173.16029143333435,309.00653076171875,101.30593872070312,101.32499694824219,0.0,0.9268354773521423,1.0,101.80207061767578,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.33473014831543,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0020325183868408203,4.607811,4.979122,200.83862174897502
8660,173.18037962913513,313.51312255859375,101.33639526367188,101.32499694824219,0.0,0.9302271008491516,1.0,101.5108413696289,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.338985443115234,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0015854835510253906,4.612006,4.995866,200.16549683278132
8661,173.2003128528595,313.06011962890625,101.33201599121094,101.32499694824219,0.0,0.9329295754432678,0.9860633611679077,101.56258392333984,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.336326599121094,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0012040138244628906,4.848166,5.184159,192.895318218442
8662,173.22035431861877,311.4770202636719,101.29777526855469,101.32499694824219,0.0,0.9345842599868774,0.8953915238380432,101.952392578125,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.328041076660156,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.001150369644165039,4.989776,5.279721,189.4039476707197
8663,173.24042177200317,311.8207092285156,101.29229736328125,101.32499694824219,0.0,0.9349712133407593,1.0,102.06206512451172,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.317527770996094,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0009179115295410156,4.595608,5.106963,195.81109164096156
8664,173.26054883003235,310.10791015625,101.30762481689453,101.32499694824219,0.0,0.9340404272079468,1.0,101.77989959716797,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.306703567504883,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0012934207916259766,4.601238,5.204666,192.13528783595336
8665,173.2803304195404,308.75439453125,101.32942962646484,101.32499694824219,0.0,0.9319199323654175,1.0,101.59452819824219,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.295856475830078,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0014662742614746094,4.656603,5.009126,199.6356250571457
8666,173.30030274391174,306.76800537109375,101.33177185058594,101.32499694824219,0.0,0.9288821816444397,1.0,101.75927734375,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.285139083862305,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0011146068572998047,4.74792,4.999434,200.02264256313816
8667,173.320294380188,304.82159423828125,101.29324340820312,101.32499694824219,0.0,0.925326943397522,0.9200084805488586,102.02606964111328,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.275529861450195,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0010788440704345703,5.284635,5.483577,182.36271689081778
8668,173.34040760993958,308.94873046875,101.29794311523438,101.32499694824219,0.0,0.9217284321784973,0.9901119470596313,102.00556182861328,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.268878936767578,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0012636184692382812,4.377167,4.732358,211.31114763506903
8669,173.3605079650879,313.06573486328125,101.31624603271484,101.32499694824219,0.0,0.9185659885406494,1.0,101.89004516601562,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.26793670654297,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0013887882232666016,4.392396,5.013325,199.4684166695756
8670,173.3806643486023,309.59222412109375,101.31932830810547,101.32499694824219,0.0,0.9162545800209045,0.9781312346458435,101.89362335205078,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.275829315185547,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.001811981201171875,4.183592,4.880262,204.90703163067883
8671,173.40072870254517,311.4748840332031,101.32852172851562,101.32499694824219,0.0,0.9150984883308411,0.933721661567688,101.6981201171875,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.282527923583984,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0017642974853515625,4.166195,4.932022,202.75659759830756
8672,173.42037510871887,311.145751953125,101.30791473388672,101.32499694824219,0.0,0.9152555465698242,1.0,102.05241394042969,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.291624069213867,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0017642974853515625,5.029296,5.272574,189.66068565372436
8673,173.44057750701904,309.67352294921875,101.30219268798828,101.32499694824219,0.0,0.91670823097229,1.0,101.98279571533203,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.30081558227539,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0017046928405761719,4.652773,5.066473,197.37596548920718
8674,173.4606738090515,308.7689514160156,101.3303451538086,101.32499694824219,0.0,0.919253945350647,1.0,101.75141143798828,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.310077667236328,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0017702579498291016,4.349907,4.828919,207.08568522271756
8675,173.48042678833008,306.88006591796875,101.33751678466797,101.32499694824219,0.0,0.92254638671875,1.0,101.50309753417969,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.31922149658203,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0017702579498291016,4.484579,5.075725,197.01618980539726
8676,173.50059604644775,305.2906494140625,101.32716369628906,101.32499694824219,0.0,0.9261804223060608,0.973759651184082,101.68762969970703,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.327409744262695,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.001710653305053711,4.496953,5.188728,192.7254618087516
8677,173.52044701576233,308.0029296875,101.30068969726562,101.32499694824219,0.0,0.9296541213989258,0.9337710738182068,102.06814575195312,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.332679748535156,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.001901388168334961,4.607308,5.001749,199.93006446345066
8678,173.5403347015381,313.8297424316406,101.30221557617188,101.32499694824219,0.0,0.9325153827667236,1.0,102.18938446044922,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.334110260009766,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0018656253814697266,4.97547,5.194821,192.4994143205319
8679,173.56032752990723,313.0164794921875,101.3342056274414,101.32499694824219,0.0,0.9343795776367188,1.0,101.79146575927734,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.32891273498535,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0021219253540039062,4.712707,4.983357,200.66794331612206
8680,173.580397605896,311.0960388183594,101.3326644897461,101.32499694824219,0.0,0.9349992275238037,0.8884742259979248,101.6116943359375,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.319900512695312,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0024437904357910156,4.668891,4.949326,202.0477131633681
8681,173.60047125816345,311.6173400878906,101.32845306396484,101.32499694824219,0.0,0.9342942237854004,1.0,101.6484146118164,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.309921264648438,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.002497434616088867,4.789348,5.279791,189.4014365341355
8682,173.62048244476318,310.305419921875,101.30419158935547,101.32499694824219,0.0,0.9323559999465942,1.0,102.00615692138672,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.299671173095703,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.002467632293701172,4.340492,4.894617,204.30607747245597
8683,173.64041900634766,308.79888916015625,101.30431365966797,101.32499694824219,0.0,0.9294370412826538,1.0,102.0654067993164,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.289478302001953,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.002467632293701172,4.748576,5.142397,194.46184337770887
8684,173.66041827201843,306.47454833984375,101.32096099853516,101.32499694824219,0.0,0.9259381890296936,1.0,101.85476684570312,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.27994155883789,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.002300739288330078,4.902879,5.206183,192.0793026292007
8685,173.68039989471436,304.78021240234375,101.34104919433594,101.32499694824219,0.0,0.922309935092926,0.9420015215873718,101.43180847167969,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.272789001464844,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0022351741790771484,4.785498,5.100021,196.07762399409728
8686,173.70034337043762,308.83831787109375,101.33209991455078,101.32499694824219,0.0,0.9190360307693481,0.9725302457809448,101.73745727539062,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.270034790039062,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.002193450927734375,4.675099,4.989285,200.42952046235084
8687,173.7203733921051,313.76702880859375,101.30225372314453,101.32499694824219,0.0,0.9165491461753845,1.0,102.0094985961914,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.27344512939453,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0022411346435546875,5.069024,5.274609,189.5875125530632
8688,173.74033164978027,312.8807373046875,101.30433654785156,101.32499694824219,0.0,0.9151964783668518,1.0,102.079833984375,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.281787872314453,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.002366304397583008,4.699414,4.95862,201.669012749515
8689,173.76048469543457,311.2528076171875,101.3194351196289,101.32499694824219,0.0,0.9151408672332764,0.903570294380188,101.79444122314453,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.291444778442383,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0022590160369873047,4.538024,4.985299,200.58977405367258
8690,173.78062105178833,309.980224609375,101.3051528930664,101.32499694824219,0.0,0.916392982006073,1.0,101.88468170166016,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.303651809692383,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0018000602722167969,4.137437,4.89061,204.47347058955836
8691,173.80059957504272,310.98004150390625,101.31791687011719,101.32499694824219,0.0,0.9187970161437988,1.0,101.56842041015625,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.310935974121094,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0014543533325195312,4.125663,4.879015,204.95940266631686
8692,173.82069516181946,309.4756164550781,101.30577087402344,101.32499694824219,0.0,0.9220144748687744,1.0,101.92343139648438,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.32068634033203,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0013768672943115234,4.600536,5.256324,190.2470243462922
8693,173.84058737754822,307.66650390625,101.28388214111328,101.32499694824219,0.0,0.925639808177948,1.0,102.11607360839844,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3302001953125,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.001531839370727539,4.478814,5.019944,199.20540946273505
8694,173.86054039001465,305.87322998046875,101.32649993896484,101.32499694824219,0.0,0.929173469543457,0.9394325017929077,101.73185729980469,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.336875915527344,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0013768672943115234,4.420478,4.993662,200.25384176982746
8695,173.88051390647888,309.93292236328125,101.33442687988281,101.32499694824219,0.0,0.9321541786193848,0.9892253279685974,101.50202178955078,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.339630126953125,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0013709068298339844,4.307553,4.890688,204.47020950835548
8696,173.90052843093872,314.24993896484375,101.32198333740234,101.32499694824219,0.0,0.9341837763786316,1.0,101.657470703125,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.337005615234375,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.001436471939086914,4.53973,5.129191,194.96251943045212
8697,173.9203531742096,312.9315185546875,101.30046844482422,101.32499694824219,0.0,0.9349920153617859,0.9423253536224365,102.0897216796875,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.329914093017578,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.001430511474609375,4.791801,5.102611,195.97809827164957
8698,173.9405641555786,311.99285888671875,101.30314636230469,101.32499694824219,0.0,0.9344695210456848,0.9504567384719849,101.92021179199219,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.32143783569336,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0017821788787841797,4.464341,5.05817,197.69995868070865
8699,173.9605622291565,311.3245544433594,101.32545471191406,101.32499694824219,0.0,0.932685911655426,1.0,101.72899627685547,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.312843322753906,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0021457672119140625,4.191156,4.735633,211.16501215360228
8700,173.98071837425232,309.39501953125,101.33026123046875,101.32499694824219,0.0,0.9298799633979797,1.0,101.51287078857422,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.30429458618164,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0024437904357910156,4.348872,5.198797,192.35219224755267
8701,174.00062537193298,308.1333312988281,101.33666229248047,101.32499694824219,0.0,0.9264106750488281,1.0,101.66986846923828,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.295761108398438,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0025153160095214844,4.185408,4.990959,200.36229510200343
8702,174.0204734802246,306.03704833984375,101.29329681396484,101.32499694824219,0.0,0.9227756857872009,1.0,102.13311767578125,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.28914451599121,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0025510787963867188,4.705138,5.210186,191.9317275813186
8703,174.0406515598297,304.70965576171875,101.28469848632812,101.32499694824219,0.0,0.9194115400314331,0.9430563449859619,102.09282684326172,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.28777313232422,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0026047229766845703,4.458095,5.067122,197.35068545813579
8704,174.0607407093048,309.1881103515625,101.32157897949219,101.32499694824219,0.0,0.9168030619621277,0.9692174196243286,101.77167510986328,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.292016983032227,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0026106834411621094,3.967233,4.902552,203.97539893508522
8705,174.080646276474,313.5911865234375,101.32266998291016,101.32499694824219,0.0,0.9152981638908386,1.0,101.52896118164062,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.299312591552734,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.002306699752807617,4.254673,5.042272,198.32329553026892
8706,174.10040664672852,312.82232666015625,101.31985473632812,101.32499694824219,0.0,0.9150750041007996,1.0,101.69764709472656,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.30799102783203,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0017642974853515625,4.789579,5.090852,196.43077425939705
8707,174.12048316001892,311.17266845703125,101.3001480102539,101.32499694824219,0.0,0.9161741733551025,0.9252888560295105,101.97099304199219,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.31725311279297,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0012874603271484375,4.748128,5.329656,187.6293704509259
8708,174.14059448242188,311.18701171875,101.30140686035156,101.32499694824219,0.0,0.9184558391571045,1.0,101.88683319091797,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.32656478881836,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0009655952453613281,4.389079,4.989596,200.41702775134502
8709,174.16058588027954,310.016845703125,101.32441711425781,101.32499694824219,0.0,0.9216077327728271,1.0,101.71528625488281,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.335874557495117,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0006139278411865234,4.36798,4.992693,200.29270776312504
8710,174.18053603172302,308.602294921875,101.34599304199219,101.32499694824219,0.0,0.925209105014801,1.0,101.51560974121094,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.345016479492188,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0006794929504394531,4.231987,5.009834,199.60741214179953
8711,174.20053696632385,306.63330078125,101.32652282714844,101.32499694824219,0.0,0.9287866950035095,1.0,101.75271606445312,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.350929260253906,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0005960464477539062,4.469362,5.091401,196.4095933516138
8712,174.22051811218262,305.1473693847656,101.30309295654297,101.32499694824219,0.0,0.9318588972091675,0.92198246717453,102.01939392089844,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.352420806884766,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0003695487976074219,4.557016,5.165353,193.59761085060404
8713,174.24057841300964,310.0965881347656,101.2888412475586,101.32499694824219,0.0,0.9340149164199829,0.9826500415802002,102.07852172851562,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.348844528198242,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0003635883331298828,4.261517,4.91107,203.62161402708577
8714,174.2603747844696,313.896728515625,101.33187103271484,101.32499694824219,0.0,0.9349682927131653,1.0,101.80660247802734,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.34072494506836,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0003814697265625,4.382125,5.060355,197.6145942330133
8715,174.2804388999939,312.529052734375,101.3396224975586,101.32499694824219,0.0,0.9345889687538147,0.970772922039032,101.55244445800781,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.33034324645996,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0005304813385009766,4.704485,5.047637,198.11250293949428
8716,174.30041456222534,311.0096130371094,101.32817840576172,101.32499694824219,0.0,0.9329277873039246,0.9024699926376343,101.8141098022461,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.319793701171875,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0008821487426757812,4.814822,5.098093,196.1517767526014
8717,174.3203239440918,311.4466247558594,101.3055419921875,101.32499694824219,0.0,0.930207371711731,1.0,101.96002197265625,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.309171676635742,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0011146068572998047,4.805981,5.033789,198.65751226362488
8718,174.3403718471527,309.8236083984375,101.29755401611328,101.32499694824219,0.0,0.9267926812171936,1.0,102.0400161743164,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.29878807067871,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0014185905456542969,4.830318,5.161745,193.73293333940364
8719,174.36043000221252,308.36279296875,101.31685638427734,101.32499694824219,0.0,0.9231311678886414,1.0,101.8355712890625,101.32499694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.289621353149414,16.516136169433594,0.0,0.0,-0.058591365814208984,-0.0013589859008789062,4.735477,4.969591,201.223802924627
